Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Flag,Has_Subscription,Purchase_Freq_Score,Discount_Reliance,Customer_Value_Index,Value_Band,Positive_Experience_Flag,Purchase_History_Band,EBL_raw,Loyalty_Score_1,SSL_raw,Loyalty_Score_2,Loyal_1,Loyal_2,Segment
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,3,Debit Card,Bi-Weekly,0,0,5,0,270,Mid,1,Emerging,0.4115714285714286,41.16,0.56,56.68,0,0,Low-Engagement
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,31,Credit Card,Annually,0,0,1,0,35,Low,1,Established,0.5767142857142857,57.67,0.524,53.04,1,0,Core Loyalist
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,44,Cash,Annually,0,0,1,0,38,Low,0,Veteran,0.7197142857142858,71.97,0.35200000000000004,35.63,1,0,Core Loyalist
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,20,Venmo,Monthly,0,0,4,0,276,Mid,0,Established,0.562857142857143,56.29,0.476,48.18,1,0,Core Loyalist
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,34,Debit Card,Weekly,0,0,7,0,672,High,1,Veteran,0.8240000000000001,82.4,0.752,76.11,1,1,Core Loyalist
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,17,Bank Transfer,Every 3 Months,0,0,3,0,219,Mid,1,Established,0.49414285714285716,49.41,0.6280000000000001,63.56,0,1,Low-Engagement
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,20,Venmo,Annually,0,0,1,0,49,Low,1,Established,0.45571428571428574,45.57,0.532,53.85,0,0,Low-Engagement
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,46,PayPal,Every 3 Months,0,0,3,0,132,Low,1,Veteran,0.8131428571428572,81.31,0.56,56.68,1,0,Core Loyalist
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,28,PayPal,Annually,0,0,1,0,93,Low,1,Established,0.5437142857142858,54.37,0.7320000000000001,74.09,1,1,Core Loyalist
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,6,Venmo,Fortnightly,0,0,6,0,432,High,0,Emerging,0.48028571428571426,48.03,0.5519999999999999,55.87,0,0,Low-Engagement
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,50,Debit Card,Bi-Weekly,0,0,5,0,455,High,0,Veteran,0.9285714285714286,92.86,0.5800000000000001,58.7,1,0,Core Loyalist
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,41,Bank Transfer,Monthly,0,0,4,0,332,High,0,Veteran,0.7938571428571428,79.39,0.556,56.28,1,0,Core Loyalist
3438,22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,50,PayPal,Annually,0,0,1,0,62,Low,0,Veteran,0.7857142857142858,78.57,0.528,53.44,1,0,Core Loyalist
3439,26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,33,Credit Card,Monthly,0,0,4,0,284,Mid,0,Established,0.705857142857143,70.59,0.524,53.04,1,0,Core Loyalist
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,25,Venmo,Quarterly,0,0,3,0,279,Mid,1,Established,0.5821428571428572,58.21,0.7320000000000001,74.09,1,1,Core Loyalist
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,2,PayPal,Weekly,0,0,7,0,441,High,1,Emerging,0.47200000000000003,47.2,0.5960000000000001,60.32,0,1,Low-Engagement
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,15,Credit Card,Annually,0,0,1,0,96,Low,1,Emerging,0.40071428571428575,40.07,0.712,72.06,0,1,Low-Engagement
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,12,PayPal,Weekly,0,0,7,0,546,High,1,Emerging,0.5820000000000001,58.2,0.6560000000000001,66.4,1,1,Core Loyalist
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,28,Cash,Bi-Weekly,0,0,5,0,120,Low,1,Established,0.6865714285714286,68.66,0.496,50.2,1,0,Core Loyalist
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,12,Bank Transfer,Bi-Weekly,0,0,5,0,315,High,1,Emerging,0.5105714285714287,51.06,0.556,56.28,0,0,Low-Engagement
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,3,Debit Card,Annually,0,0,1,0,58,Low,1,Emerging,0.26871428571428574,26.87,0.6240000000000001,63.16,0,1,Low-Engagement
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,20,Cash,Weekly,0,0,7,0,385,High,1,Established,0.67,67.0,0.6200000000000001,62.75,1,1,Core Loyalist
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,3,Bank Transfer,Bi-Weekly,0,0,5,0,290,High,1,Emerging,0.4115714285714286,41.16,0.5760000000000001,58.3,0,0,Low-Engagement
3449,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,32,Bank Transfer,Fortnightly,0,0,6,0,168,Mid,1,Established,0.7662857142857142,76.63,0.44000000000000006,44.53,1,0,Core Loyalist
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,35,Cash,Monthly,0,0,4,0,148,Low,1,Veteran,0.7278571428571428,72.79,0.508,51.42,1,0,Core Loyalist
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,31,PayPal,Monthly,0,0,4,0,312,High,0,Established,0.6838571428571429,68.39,0.6000000000000001,60.73,1,1,Core Loyalist
3452,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,13,Credit Card,Annually,0,0,1,0,73,Low,0,Emerging,0.3787142857142857,37.87,0.532,53.85,0,0,Low-Engagement
3453,26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,3,Venmo,Fortnightly,0,0,6,0,120,Low,0,Emerging,0.4472857142857143,44.73,0.376,38.06,0,0,Low-Engagement
3454,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,48,Venmo,Bi-Weekly,0,0,5,0,300,High,1,Veteran,0.9065714285714286,90.66,0.5840000000000001,59.11,1,0,Core Loyalist
3455,55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,15,PayPal,Bi-Weekly,0,0,5,0,355,High,1,Emerging,0.5435714285714286,54.36,0.6519999999999999,65.99,1,1,Core Loyalist
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,13,Venmo,Annually,0,0,1,0,89,Low,1,Emerging,0.3787142857142857,37.87,0.7320000000000001,74.09,0,1,Low-Engagement
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,21,Venmo,Monthly,0,0,4,0,212,Mid,1,Established,0.5738571428571428,57.39,0.5800000000000001,58.7,1,0,Core Loyalist
3458,64,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Express,No,29,Cash,Fortnightly,0,0,6,0,522,High,0,Established,0.7332857142857143,73.33,0.5880000000000001,59.51,1,0,Core Loyalist
3459,68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,24,Venmo,Quarterly,0,0,3,0,111,Low,0,Established,0.5711428571428572,57.11,0.41999999999999993,42.51,1,0,Core Loyalist
3460,68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,21,PayPal,Annually,0,0,1,0,37,Low,1,Established,0.46671428571428575,46.67,0.45200000000000007,45.75,0,0,Low-Engagement
3461,41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,No,5,Bank Transfer,Bi-Weekly,0,0,5,0,390,High,0,Emerging,0.4335714285714286,43.36,0.56,56.68,0,0,Low-Engagement
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,47,Cash,Quarterly,0,0,3,0,69,Low,1,Veteran,0.8241428571428571,82.41,0.4440000000000001,44.94,1,0,Core Loyalist
3463,44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,34,Credit Card,Every 3 Months,0,0,3,0,219,Mid,1,Veteran,0.6811428571428573,68.11,0.652,65.99,1,1,Core Loyalist
3464,27,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,45,PayPal,Fortnightly,0,0,6,0,162,Mid,0,Veteran,0.9092857142857143,90.93,0.33199999999999996,33.6,1,0,Core Loyalist
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,12,PayPal,Annually,0,0,1,0,59,Low,0,Emerging,0.3677142857142857,36.77,0.452,45.75,0,0,Low-Engagement
3466,19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,31,Debit Card,Weekly,0,0,7,0,371,High,0,Established,0.7909999999999999,79.1,0.484,48.99,1,0,Core Loyalist
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,43,Bank Transfer,Annually,0,0,1,0,42,Low,1,Veteran,0.7087142857142859,70.87,0.536,54.25,1,0,Core Loyalist
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,5,Credit Card,Annually,0,0,1,0,45,Low,1,Emerging,0.2907142857142857,29.07,0.5800000000000001,58.7,0,0,Low-Engagement
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,36,Debit Card,Quarterly,0,0,3,0,267,Mid,0,Veteran,0.7031428571428571,70.31,0.636,64.37,1,1,Core Loyalist
3470,36,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,12,Cash,Annually,0,0,1,0,85,Low,0,Emerging,0.3677142857142857,36.77,0.604,61.13,0,1,Low-Engagement
3471,19,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,31,Cash,Bi-Weekly,0,0,5,0,345,High,1,Established,0.7195714285714285,71.96,0.636,64.37,1,1,Core Loyalist
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,31,Cash,Bi-Weekly,0,0,5,0,330,High,0,Established,0.7195714285714285,71.96,0.512,51.82,1,0,Core Loyalist
3473,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4.0,No,Free Shipping,No,15,Debit Card,Weekly,0,0,7,0,294,High,1,Emerging,0.615,61.5,0.4880000000000001,49.39,1,0,Core Loyalist
3474,63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,11,Cash,Weekly,0,0,7,0,280,Mid,0,Emerging,0.571,57.1,0.36000000000000004,36.44,1,0,Core Loyalist
3475,41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,18,Venmo,Monthly,0,0,4,0,328,High,1,Established,0.5408571428571429,54.09,0.6800000000000002,68.83,1,1,Core Loyalist
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,9,Cash,Quarterly,0,0,3,0,264,Mid,1,Emerging,0.40614285714285714,40.61,0.7040000000000002,71.26,0,1,Low-Engagement
3477,68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,11,Cash,Weekly,0,0,7,0,693,High,0,Emerging,0.571,57.1,0.652,65.99,1,1,Core Loyalist
3478,53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,38,Debit Card,Bi-Weekly,0,0,5,0,425,High,1,Veteran,0.7965714285714287,79.66,0.6440000000000001,65.18,1,1,Core Loyalist
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,42,PayPal,Quarterly,0,0,3,0,171,Mid,1,Veteran,0.7691428571428571,76.91,0.596,60.32,1,1,Core Loyalist
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,41,Cash,Monthly,0,0,4,0,224,Mid,1,Veteran,0.7938571428571428,79.39,0.6160000000000001,62.35,1,1,Core Loyalist
3481,21,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,45,PayPal,Monthly,0,0,4,0,316,High,0,Veteran,0.8378571428571429,83.79,0.5960000000000001,60.32,1,1,Core Loyalist
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41,Debit Card,Bi-Weekly,0,0,5,0,335,High,0,Veteran,0.8295714285714286,82.96,0.54,54.66,1,0,Core Loyalist
3483,66,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,35,Debit Card,Weekly,0,0,7,0,427,High,1,Veteran,0.835,83.5,0.556,56.28,1,0,Core Loyalist
3484,19,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,No,21,Credit Card,Every 3 Months,0,0,3,0,111,Low,1,Established,0.5381428571428571,53.81,0.4600000000000001,46.56,1,0,Core Loyalist
3485,44,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,13,Credit Card,Bi-Weekly,0,0,5,0,375,High,1,Emerging,0.5215714285714286,52.16,0.6360000000000001,64.37,0,1,Low-Engagement
3486,50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,23,Debit Card,Fortnightly,0,0,6,0,126,Low,0,Established,0.6672857142857143,66.73,0.356,36.03,1,0,Core Loyalist
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,6,PayPal,Weekly,0,0,7,0,623,High,1,Emerging,0.516,51.6,0.7480000000000001,75.71,0,1,Low-Engagement
3488,25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,39,Bank Transfer,Annually,0,0,1,0,24,Low,0,Veteran,0.6647142857142858,66.47,0.32799999999999996,33.2,1,0,Core Loyalist
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,7,Cash,Quarterly,0,0,3,0,81,Low,1,Emerging,0.3841428571428572,38.41,0.5000000000000001,50.61,0,0,Low-Engagement
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,32,PayPal,Every 3 Months,0,0,3,0,78,Low,1,Established,0.6591428571428573,65.91,0.472,47.77,1,0,Core Loyalist
3491,62,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,43,Credit Card,Quarterly,0,0,3,0,246,Mid,0,Veteran,0.7801428571428572,78.01,0.616,62.35,1,1,Core Loyalist
3492,22,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,15,Cash,Monthly,0,0,4,0,112,Low,1,Emerging,0.5078571428571428,50.79,0.45600000000000007,46.15,0,0,Low-Engagement
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,48,Bank Transfer,Annually,0,0,1,0,65,Low,1,Veteran,0.7637142857142858,76.37,0.628,63.56,1,1,Core Loyalist
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,35,Credit Card,Weekly,0,0,7,0,574,High,1,Veteran,0.835,83.5,0.7040000000000001,71.26,1,1,Core Loyalist
3495,62,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,41,PayPal,Quarterly,0,0,3,0,114,Low,0,Veteran,0.7581428571428572,75.81,0.432,43.72,1,0,Core Loyalist
3496,24,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,14,Cash,Weekly,0,0,7,0,231,Mid,0,Emerging,0.6040000000000001,60.4,0.356,36.03,1,0,Core Loyalist
3497,39,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,22,PayPal,Monthly,0,0,4,0,152,Low,1,Established,0.584857142857143,58.49,0.4720000000000001,47.77,1,0,Core Loyalist
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,16,Venmo,Every 3 Months,0,0,3,0,144,Low,1,Emerging,0.48314285714285715,48.31,0.536,54.25,0,0,Low-Engagement
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,2,Bank Transfer,Bi-Weekly,0,0,5,0,175,Mid,1,Emerging,0.4005714285714286,40.06,0.44400000000000006,44.94,0,0,Low-Engagement
3500,22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,13,PayPal,Every 3 Months,0,0,3,0,87,Low,0,Emerging,0.4501428571428572,45.01,0.356,36.03,0,0,Low-Engagement
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,38,Debit Card,Fortnightly,0,0,6,0,288,Mid,1,Veteran,0.8322857142857143,83.23,0.56,56.68,1,0,Core Loyalist
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,43,Bank Transfer,Weekly,0,0,7,0,609,High,1,Veteran,0.923,92.3,0.732,74.09,1,1,Core Loyalist
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,26,Bank Transfer,Quarterly,0,0,3,0,186,Mid,1,Established,0.5931428571428572,59.31,0.6240000000000001,63.16,1,1,Core Loyalist
3504,31,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,39,Cash,Weekly,0,0,7,0,672,High,1,Veteran,0.879,87.9,0.6960000000000001,70.45,1,1,Core Loyalist
3505,65,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,50,Venmo,Monthly,0,0,4,0,164,Mid,1,Veteran,0.8928571428571428,89.29,0.4840000000000001,48.99,1,0,Core Loyalist
3506,48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,40,Bank Transfer,Every 3 Months,0,0,3,0,126,Low,0,Veteran,0.7471428571428571,74.71,0.46399999999999997,46.96,1,0,Core Loyalist
3507,18,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,12,Cash,Fortnightly,0,0,6,0,342,High,0,Emerging,0.5462857142857143,54.63,0.524,53.04,1,0,Core Loyalist
3508,46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,33,Credit Card,Every 3 Months,0,0,3,0,195,Mid,1,Established,0.6701428571428572,67.01,0.5960000000000001,60.32,1,1,Core Loyalist
3509,52,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,49,Bank Transfer,Weekly,0,0,7,0,378,High,1,Veteran,0.9890000000000001,98.9,0.5920000000000001,59.92,1,1,Core Loyalist
3510,50,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,43,Venmo,Bi-Weekly,0,0,5,0,110,Low,1,Veteran,0.8515714285714286,85.16,0.43200000000000005,43.72,1,0,Core Loyalist
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,14,Venmo,Monthly,0,0,4,0,384,High,1,Emerging,0.4968571428571429,49.69,0.776,78.54,0,1,Low-Engagement
3512,69,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,21,Credit Card,Every 3 Months,0,0,3,0,243,Mid,1,Established,0.5381428571428571,53.81,0.6360000000000001,64.37,1,1,Core Loyalist
3513,36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31,Debit Card,Quarterly,0,0,3,0,138,Low,0,Established,0.6481428571428571,64.81,0.45599999999999996,46.15,1,0,Core Loyalist
3514,30,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29,Credit Card,Fortnightly,0,0,6,0,444,High,1,Established,0.7332857142857143,73.33,0.6320000000000001,63.97,1,1,Core Loyalist
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,32,Cash,Monthly,0,0,4,0,200,Mid,1,Established,0.6948571428571428,69.49,0.5760000000000001,58.3,1,0,Core Loyalist
3516,19,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,16,Debit Card,Bi-Weekly,0,0,5,0,400,High,1,Emerging,0.5545714285714286,55.46,0.6400000000000001,64.78,1,1,Core Loyalist
3517,34,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,38,PayPal,Bi-Weekly,0,0,5,0,280,Mid,1,Veteran,0.7965714285714287,79.66,0.544,55.06,1,0,Core Loyalist
3518,29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,34,Debit Card,Every 3 Months,0,0,3,0,207,Mid,0,Veteran,0.6811428571428573,68.11,0.524,53.04,1,0,Core Loyalist
3519,50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,30,PayPal,Quarterly,0,0,3,0,291,High,1,Established,0.6371428571428572,63.71,0.7240000000000001,73.28,1,1,Core Loyalist
3520,31,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,14,Bank Transfer,Fortnightly,0,0,6,0,396,High,0,Emerging,0.5682857142857143,56.83,0.56,56.68,1,0,Core Loyalist
3521,41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,Express,No,33,Bank Transfer,Monthly,0,0,4,0,280,Mid,0,Established,0.705857142857143,70.59,0.528,53.44,1,0,Core Loyalist
3522,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,35,Venmo,Weekly,0,0,7,0,350,High,0,Veteran,0.835,83.5,0.496,50.2,1,0,Core Loyalist
3523,27,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,13,Cash,Quarterly,0,0,3,0,255,Mid,0,Emerging,0.4501428571428572,45.01,0.5960000000000001,60.32,0,1,Low-Engagement
3524,49,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,30,Cash,Fortnightly,0,0,6,0,354,High,0,Established,0.7442857142857142,74.43,0.45999999999999996,46.56,1,0,Core Loyalist
3525,69,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,30,Credit Card,Monthly,0,0,4,0,296,High,0,Established,0.6728571428571428,67.29,0.528,53.44,1,0,Core Loyalist
3526,45,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,No,Standard,No,47,Bank Transfer,Annually,0,0,1,0,38,Low,0,Veteran,0.7527142857142857,75.27,0.432,43.72,1,0,Core Loyalist
3527,20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,1,PayPal,Every 3 Months,0,0,3,0,297,High,1,Emerging,0.31814285714285717,31.81,0.7000000000000001,70.85,0,1,Low-Engagement
3528,25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,1,Cash,Weekly,0,0,7,0,679,High,1,Emerging,0.461,46.1,0.764,77.33,0,1,Low-Engagement
3529,38,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,33,PayPal,Annually,0,0,1,0,67,Low,1,Established,0.5987142857142858,59.87,0.6280000000000001,63.56,1,1,Core Loyalist
3530,55,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,43,Bank Transfer,Weekly,0,0,7,0,140,Low,1,Veteran,0.923,92.3,0.39200000000000007,39.68,1,0,Core Loyalist
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,37,PayPal,Weekly,0,0,7,0,315,High,0,Veteran,0.857,85.7,0.45199999999999996,45.75,1,0,Core Loyalist
3532,54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,23,Cash,Quarterly,0,0,3,0,156,Mid,1,Established,0.5601428571428573,56.01,0.5760000000000001,58.3,1,0,Core Loyalist
3533,61,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,12,Credit Card,Annually,0,0,1,0,68,Low,1,Emerging,0.3677142857142857,36.77,0.64,64.78,0,1,Low-Engagement
3534,50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,30,Venmo,Fortnightly,0,0,6,0,588,High,1,Established,0.7442857142857142,74.43,0.768,77.73,1,1,Core Loyalist
3535,65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,7,Cash,Weekly,0,0,7,0,581,High,0,Emerging,0.527,52.7,0.5880000000000001,59.51,0,0,Low-Engagement
3536,68,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5.0,No,Express,No,20,Debit Card,Monthly,0,0,4,0,204,Mid,1,Established,0.562857142857143,56.29,0.6040000000000001,61.13,1,1,Core Loyalist
3537,55,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,No,Express,No,10,Venmo,Monthly,0,0,4,0,84,Low,1,Emerging,0.4528571428571429,45.29,0.44400000000000006,44.94,0,0,Low-Engagement
3538,57,Female,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,No,Standard,No,40,Credit Card,Every 3 Months,0,0,3,0,276,Mid,0,Veteran,0.7471428571428571,74.71,0.648,65.59,1,1,Core Loyalist
3539,56,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Store Pickup,No,21,Venmo,Monthly,0,0,4,0,252,Mid,1,Established,0.5738571428571428,57.39,0.6120000000000001,61.94,1,1,Core Loyalist
3540,29,Female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Express,No,17,Credit Card,Bi-Weekly,0,0,5,0,280,Mid,0,Established,0.5655714285714286,56.56,0.48000000000000004,48.58,1,0,Core Loyalist
3541,24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,5,Bank Transfer,Weekly,0,0,7,0,665,High,1,Emerging,0.505,50.5,0.748,75.71,0,1,Low-Engagement
3542,59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4.0,No,Next Day Air,No,22,PayPal,Annually,0,0,1,0,66,Low,1,Established,0.47771428571428576,47.77,0.5840000000000001,59.11,0,0,Low-Engagement
